benchmark,config_name,row_id,row_idx,dilemma_source,dilemma_type,role_domain,context,theory,action_locus_label,action_locus_status,theory_identity_label,theory_identity_status,dilemma_structure_label,domain_topic_label,stakeholder_tradeoff_density_label,stakeholder_tradeoff_density_status,response_side_labels_status,freeze_version,freeze_date
morebench,morebench_theory,morebench_theory__0002,2,expert_written_collab,expert_case,ai_agent,Others,Scanlonian Contractualism,ai_agent,blocked_on_augmentation,Scanlonian Contractualism,metadata_only_until_prompt_exposed,expert_case,Others,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0003,3,daily_dilemmas,long_case,ai_advisor,Interpersonal relationship,Act Utilitarianism,ai_advisor,blocked_on_augmentation,Act Utilitarianism,metadata_only_until_prompt_exposed,long_case,Interpersonal relationship,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0004,4,daily_dilemmas,long_case,ai_advisor,Interpersonal relationship,Act Utilitarianism,ai_advisor,blocked_on_augmentation,Act Utilitarianism,metadata_only_until_prompt_exposed,long_case,Interpersonal relationship,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0005,5,expert_written_collab,expert_case,ai_agent,Right & Duty & Justice,Gauthierian Contractarianism,ai_agent,blocked_on_augmentation,Gauthierian Contractarianism,metadata_only_until_prompt_exposed,expert_case,Right & Duty & Justice,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0006,6,daily_dilemmas,long_case,ai_advisor,Professional Ethics,Scanlonian Contractualism,ai_advisor,blocked_on_augmentation,Scanlonian Contractualism,metadata_only_until_prompt_exposed,long_case,Professional Ethics,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0007,7,expert_written_collab,expert_case,ai_agent,Right & Duty & Justice,Aristotelian Virtue Ethics,ai_agent,blocked_on_augmentation,Aristotelian Virtue Ethics,metadata_only_until_prompt_exposed,expert_case,Right & Duty & Justice,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0008,8,expert_written_collab,expert_case,ai_agent,Others,Aristotelian Virtue Ethics,ai_agent,blocked_on_augmentation,Aristotelian Virtue Ethics,metadata_only_until_prompt_exposed,expert_case,Others,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0009,9,ai_risk_dilemmas,long_case,ai_agent,Entertainment,Act Utilitarianism,ai_agent,blocked_on_augmentation,Act Utilitarianism,metadata_only_until_prompt_exposed,long_case,Entertainment,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0010,10,ai_risk_dilemmas,long_case,ai_agent,Education,Gauthierian Contractarianism,ai_agent,blocked_on_augmentation,Gauthierian Contractarianism,metadata_only_until_prompt_exposed,long_case,Education,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0011,11,daily_dilemmas,long_case,ai_advisor,Interpersonal relationship,Aristotelian Virtue Ethics,ai_advisor,blocked_on_augmentation,Aristotelian Virtue Ethics,metadata_only_until_prompt_exposed,long_case,Interpersonal relationship,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0012,12,expert_written_collab,expert_case,ai_agent,Professional Ethics,Aristotelian Virtue Ethics,ai_agent,blocked_on_augmentation,Aristotelian Virtue Ethics,metadata_only_until_prompt_exposed,expert_case,Professional Ethics,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0013,13,daily_dilemmas,long_case,ai_advisor,Right & Duty & Justice,Act Utilitarianism,ai_advisor,blocked_on_augmentation,Act Utilitarianism,metadata_only_until_prompt_exposed,long_case,Right & Duty & Justice,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0014,14,daily_dilemmas,long_case,ai_advisor,Interpersonal relationship,Scanlonian Contractualism,ai_advisor,blocked_on_augmentation,Scanlonian Contractualism,metadata_only_until_prompt_exposed,long_case,Interpersonal relationship,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0015,15,ai_risk_dilemmas,long_case,ai_agent,Bioethics & Healthcare,Kantian Deontology,ai_agent,blocked_on_augmentation,Kantian Deontology,metadata_only_until_prompt_exposed,long_case,Bioethics & Healthcare,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0016,16,daily_dilemmas,long_case,ai_advisor,Right & Duty & Justice,Scanlonian Contractualism,ai_advisor,blocked_on_augmentation,Scanlonian Contractualism,metadata_only_until_prompt_exposed,long_case,Right & Duty & Justice,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0017,17,expert_written_collab,expert_case,ai_agent,Animal & Environment,Kantian Deontology,ai_agent,blocked_on_augmentation,Kantian Deontology,metadata_only_until_prompt_exposed,expert_case,Animal & Environment,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0018,18,daily_dilemmas,long_case,ai_advisor,Interpersonal relationship,Act Utilitarianism,ai_advisor,blocked_on_augmentation,Act Utilitarianism,metadata_only_until_prompt_exposed,long_case,Interpersonal relationship,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0019,19,expert_written_collab,expert_case,ai_agent,Business & Workplace,Scanlonian Contractualism,ai_agent,blocked_on_augmentation,Scanlonian Contractualism,metadata_only_until_prompt_exposed,expert_case,Business & Workplace,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0020,20,ai_risk_dilemmas,long_case,ai_agent,Education,Aristotelian Virtue Ethics,ai_agent,blocked_on_augmentation,Aristotelian Virtue Ethics,metadata_only_until_prompt_exposed,long_case,Education,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0021,21,ai_risk_dilemmas,long_case,ai_agent,Transport,Kantian Deontology,ai_agent,blocked_on_augmentation,Kantian Deontology,metadata_only_until_prompt_exposed,long_case,Transport,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0022,22,ai_risk_dilemmas,long_case,ai_agent,Entertainment,Aristotelian Virtue Ethics,ai_agent,blocked_on_augmentation,Aristotelian Virtue Ethics,metadata_only_until_prompt_exposed,long_case,Entertainment,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0023,23,ai_risk_dilemmas,long_case,ai_agent,Business & Workplace,Act Utilitarianism,ai_agent,blocked_on_augmentation,Act Utilitarianism,metadata_only_until_prompt_exposed,long_case,Business & Workplace,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0024,24,expert_written_collab,expert_case,ai_agent,Others,Act Utilitarianism,ai_agent,blocked_on_augmentation,Act Utilitarianism,metadata_only_until_prompt_exposed,expert_case,Others,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0025,25,daily_dilemmas,long_case,ai_advisor,Interpersonal relationship,Scanlonian Contractualism,ai_advisor,blocked_on_augmentation,Scanlonian Contractualism,metadata_only_until_prompt_exposed,long_case,Interpersonal relationship,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0026,26,expert_written_collab,expert_case,ai_agent,Bioethics & Healthcare,Gauthierian Contractarianism,ai_agent,blocked_on_augmentation,Gauthierian Contractarianism,metadata_only_until_prompt_exposed,expert_case,Bioethics & Healthcare,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0027,27,expert_written_collab,expert_case,ai_agent,Business & Workplace,Aristotelian Virtue Ethics,ai_agent,blocked_on_augmentation,Aristotelian Virtue Ethics,metadata_only_until_prompt_exposed,expert_case,Business & Workplace,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0028,28,ai_risk_dilemmas,long_case,ai_agent,Animal & Environment,Aristotelian Virtue Ethics,ai_agent,blocked_on_augmentation,Aristotelian Virtue Ethics,metadata_only_until_prompt_exposed,long_case,Animal & Environment,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0029,29,daily_dilemmas,long_case,ai_advisor,Right & Duty & Justice,Gauthierian Contractarianism,ai_advisor,blocked_on_augmentation,Gauthierian Contractarianism,metadata_only_until_prompt_exposed,long_case,Right & Duty & Justice,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0030,30,ai_risk_dilemmas,long_case,ai_agent,Science & Techonology,Gauthierian Contractarianism,ai_agent,blocked_on_augmentation,Gauthierian Contractarianism,metadata_only_until_prompt_exposed,long_case,Science & Techonology,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0031,31,expert_written_collab,expert_case,ai_agent,Bioethics & Healthcare,Scanlonian Contractualism,ai_agent,blocked_on_augmentation,Scanlonian Contractualism,metadata_only_until_prompt_exposed,expert_case,Bioethics & Healthcare,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0032,32,daily_dilemmas,long_case,ai_advisor,Sports,Act Utilitarianism,ai_advisor,blocked_on_augmentation,Act Utilitarianism,metadata_only_until_prompt_exposed,long_case,Sports,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0033,33,ai_risk_dilemmas,long_case,ai_agent,Transport,Gauthierian Contractarianism,ai_agent,blocked_on_augmentation,Gauthierian Contractarianism,metadata_only_until_prompt_exposed,long_case,Transport,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0034,34,daily_dilemmas,long_case,ai_advisor,Interpersonal relationship,Scanlonian Contractualism,ai_advisor,blocked_on_augmentation,Scanlonian Contractualism,metadata_only_until_prompt_exposed,long_case,Interpersonal relationship,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0035,35,expert_written_collab,expert_case,ai_agent,Right & Duty & Justice,Scanlonian Contractualism,ai_agent,blocked_on_augmentation,Scanlonian Contractualism,metadata_only_until_prompt_exposed,expert_case,Right & Duty & Justice,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0036,36,daily_dilemmas,long_case,ai_advisor,Right & Duty & Justice,Act Utilitarianism,ai_advisor,blocked_on_augmentation,Act Utilitarianism,metadata_only_until_prompt_exposed,long_case,Right & Duty & Justice,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0037,37,expert_written_collab,expert_case,ai_agent,Education,Aristotelian Virtue Ethics,ai_agent,blocked_on_augmentation,Aristotelian Virtue Ethics,metadata_only_until_prompt_exposed,expert_case,Education,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0038,38,expert_written_collab,expert_case,ai_agent,Animal & Environment,Aristotelian Virtue Ethics,ai_agent,blocked_on_augmentation,Aristotelian Virtue Ethics,metadata_only_until_prompt_exposed,expert_case,Animal & Environment,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0039,39,ai_risk_dilemmas,long_case,ai_agent,Transport,Act Utilitarianism,ai_agent,blocked_on_augmentation,Act Utilitarianism,metadata_only_until_prompt_exposed,long_case,Transport,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0040,40,expert_written_collab,expert_case,ai_agent,Others,Kantian Deontology,ai_agent,blocked_on_augmentation,Kantian Deontology,metadata_only_until_prompt_exposed,expert_case,Others,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0041,41,daily_dilemmas,long_case,ai_advisor,Interpersonal relationship,Kantian Deontology,ai_advisor,blocked_on_augmentation,Kantian Deontology,metadata_only_until_prompt_exposed,long_case,Interpersonal relationship,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0042,42,expert_written_collab,expert_case,ai_agent,Business & Workplace,Gauthierian Contractarianism,ai_agent,blocked_on_augmentation,Gauthierian Contractarianism,metadata_only_until_prompt_exposed,expert_case,Business & Workplace,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0043,43,daily_dilemmas,long_case,ai_advisor,Interpersonal relationship,Aristotelian Virtue Ethics,ai_advisor,blocked_on_augmentation,Aristotelian Virtue Ethics,metadata_only_until_prompt_exposed,long_case,Interpersonal relationship,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0044,44,ai_risk_dilemmas,long_case,ai_agent,Transport,Aristotelian Virtue Ethics,ai_agent,blocked_on_augmentation,Aristotelian Virtue Ethics,metadata_only_until_prompt_exposed,long_case,Transport,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0045,45,daily_dilemmas,long_case,ai_advisor,Interpersonal relationship,Gauthierian Contractarianism,ai_advisor,blocked_on_augmentation,Gauthierian Contractarianism,metadata_only_until_prompt_exposed,long_case,Interpersonal relationship,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0046,46,expert_written_collab,expert_case,ai_agent,Right & Duty & Justice,Kantian Deontology,ai_agent,blocked_on_augmentation,Kantian Deontology,metadata_only_until_prompt_exposed,expert_case,Right & Duty & Justice,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0047,47,ai_risk_dilemmas,long_case,ai_agent,Transport,Scanlonian Contractualism,ai_agent,blocked_on_augmentation,Scanlonian Contractualism,metadata_only_until_prompt_exposed,long_case,Transport,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0048,48,daily_dilemmas,long_case,ai_advisor,Interpersonal relationship,Scanlonian Contractualism,ai_advisor,blocked_on_augmentation,Scanlonian Contractualism,metadata_only_until_prompt_exposed,long_case,Interpersonal relationship,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0049,49,ai_risk_dilemmas,long_case,ai_agent,Education,Gauthierian Contractarianism,ai_agent,blocked_on_augmentation,Gauthierian Contractarianism,metadata_only_until_prompt_exposed,long_case,Education,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0050,50,daily_dilemmas,long_case,ai_advisor,Professional Ethics,Gauthierian Contractarianism,ai_advisor,blocked_on_augmentation,Gauthierian Contractarianism,metadata_only_until_prompt_exposed,long_case,Professional Ethics,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0051,51,expert_written_collab,expert_case,ai_agent,Bioethics & Healthcare,Aristotelian Virtue Ethics,ai_agent,blocked_on_augmentation,Aristotelian Virtue Ethics,metadata_only_until_prompt_exposed,expert_case,Bioethics & Healthcare,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0052,52,ai_risk_dilemmas,long_case,ai_agent,Transport,Aristotelian Virtue Ethics,ai_agent,blocked_on_augmentation,Aristotelian Virtue Ethics,metadata_only_until_prompt_exposed,long_case,Transport,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0053,53,ai_risk_dilemmas,long_case,ai_agent,Bioethics & Healthcare,Aristotelian Virtue Ethics,ai_agent,blocked_on_augmentation,Aristotelian Virtue Ethics,metadata_only_until_prompt_exposed,long_case,Bioethics & Healthcare,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0054,54,daily_dilemmas,long_case,ai_advisor,Interpersonal relationship,Kantian Deontology,ai_advisor,blocked_on_augmentation,Kantian Deontology,metadata_only_until_prompt_exposed,long_case,Interpersonal relationship,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0055,55,ai_risk_dilemmas,long_case,ai_agent,Entertainment,Kantian Deontology,ai_agent,blocked_on_augmentation,Kantian Deontology,metadata_only_until_prompt_exposed,long_case,Entertainment,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0056,56,expert_written_collab,expert_case,ai_agent,Business & Workplace,Kantian Deontology,ai_agent,blocked_on_augmentation,Kantian Deontology,metadata_only_until_prompt_exposed,expert_case,Business & Workplace,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0057,57,daily_dilemmas,long_case,ai_advisor,Right & Duty & Justice,Aristotelian Virtue Ethics,ai_advisor,blocked_on_augmentation,Aristotelian Virtue Ethics,metadata_only_until_prompt_exposed,long_case,Right & Duty & Justice,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0058,58,ai_risk_dilemmas,long_case,ai_agent,Education,Act Utilitarianism,ai_agent,blocked_on_augmentation,Act Utilitarianism,metadata_only_until_prompt_exposed,long_case,Education,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0059,59,daily_dilemmas,long_case,ai_advisor,Interpersonal relationship,Aristotelian Virtue Ethics,ai_advisor,blocked_on_augmentation,Aristotelian Virtue Ethics,metadata_only_until_prompt_exposed,long_case,Interpersonal relationship,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0060,60,daily_dilemmas,long_case,ai_advisor,Sports,Gauthierian Contractarianism,ai_advisor,blocked_on_augmentation,Gauthierian Contractarianism,metadata_only_until_prompt_exposed,long_case,Sports,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0061,61,daily_dilemmas,long_case,ai_advisor,Interpersonal relationship,Gauthierian Contractarianism,ai_advisor,blocked_on_augmentation,Gauthierian Contractarianism,metadata_only_until_prompt_exposed,long_case,Interpersonal relationship,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0062,62,expert_written_collab,expert_case,ai_agent,Education,Scanlonian Contractualism,ai_agent,blocked_on_augmentation,Scanlonian Contractualism,metadata_only_until_prompt_exposed,expert_case,Education,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0063,63,expert_written_collab,expert_case,ai_agent,Bioethics & Healthcare,Kantian Deontology,ai_agent,blocked_on_augmentation,Kantian Deontology,metadata_only_until_prompt_exposed,expert_case,Bioethics & Healthcare,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0064,64,expert_written_collab,expert_case,ai_agent,Business & Workplace,Aristotelian Virtue Ethics,ai_agent,blocked_on_augmentation,Aristotelian Virtue Ethics,metadata_only_until_prompt_exposed,expert_case,Business & Workplace,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0065,65,daily_dilemmas,long_case,ai_advisor,Interpersonal relationship,Kantian Deontology,ai_advisor,blocked_on_augmentation,Kantian Deontology,metadata_only_until_prompt_exposed,long_case,Interpersonal relationship,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0066,66,ai_risk_dilemmas,long_case,ai_agent,Transport,Scanlonian Contractualism,ai_agent,blocked_on_augmentation,Scanlonian Contractualism,metadata_only_until_prompt_exposed,long_case,Transport,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0067,67,daily_dilemmas,long_case,ai_advisor,Interpersonal relationship,Act Utilitarianism,ai_advisor,blocked_on_augmentation,Act Utilitarianism,metadata_only_until_prompt_exposed,long_case,Interpersonal relationship,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0068,68,expert_written_collab,expert_case,ai_agent,Others,Scanlonian Contractualism,ai_agent,blocked_on_augmentation,Scanlonian Contractualism,metadata_only_until_prompt_exposed,expert_case,Others,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0069,69,expert_written_collab,expert_case,ai_agent,Business & Workplace,Act Utilitarianism,ai_agent,blocked_on_augmentation,Act Utilitarianism,metadata_only_until_prompt_exposed,expert_case,Business & Workplace,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0070,70,ai_risk_dilemmas,long_case,ai_agent,Animal & Environment,Act Utilitarianism,ai_agent,blocked_on_augmentation,Act Utilitarianism,metadata_only_until_prompt_exposed,long_case,Animal & Environment,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0071,71,ai_risk_dilemmas,long_case,ai_agent,Education,Act Utilitarianism,ai_agent,blocked_on_augmentation,Act Utilitarianism,metadata_only_until_prompt_exposed,long_case,Education,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0072,72,expert_written_collab,expert_case,ai_agent,,Act Utilitarianism,ai_agent,blocked_on_augmentation,Act Utilitarianism,metadata_only_until_prompt_exposed,expert_case,,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0073,73,ai_risk_dilemmas,long_case,ai_agent,Bioethics & Healthcare,Act Utilitarianism,ai_agent,blocked_on_augmentation,Act Utilitarianism,metadata_only_until_prompt_exposed,long_case,Bioethics & Healthcare,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0074,74,daily_dilemmas,long_case,ai_advisor,Interpersonal relationship,Scanlonian Contractualism,ai_advisor,blocked_on_augmentation,Scanlonian Contractualism,metadata_only_until_prompt_exposed,long_case,Interpersonal relationship,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0075,75,ai_risk_dilemmas,long_case,ai_agent,Animal & Environment,Scanlonian Contractualism,ai_agent,blocked_on_augmentation,Scanlonian Contractualism,metadata_only_until_prompt_exposed,long_case,Animal & Environment,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0076,76,expert_written_collab,expert_case,ai_agent,Bioethics & Healthcare,Act Utilitarianism,ai_agent,blocked_on_augmentation,Act Utilitarianism,metadata_only_until_prompt_exposed,expert_case,Bioethics & Healthcare,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0077,77,ai_risk_dilemmas,long_case,ai_agent,Business & Workplace,Gauthierian Contractarianism,ai_agent,blocked_on_augmentation,Gauthierian Contractarianism,metadata_only_until_prompt_exposed,long_case,Business & Workplace,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0078,78,ai_risk_dilemmas,long_case,ai_agent,Education,Gauthierian Contractarianism,ai_agent,blocked_on_augmentation,Gauthierian Contractarianism,metadata_only_until_prompt_exposed,long_case,Education,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0079,79,daily_dilemmas,long_case,ai_advisor,Interpersonal relationship,Aristotelian Virtue Ethics,ai_advisor,blocked_on_augmentation,Aristotelian Virtue Ethics,metadata_only_until_prompt_exposed,long_case,Interpersonal relationship,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0080,80,daily_dilemmas,long_case,ai_advisor,Interpersonal relationship,Scanlonian Contractualism,ai_advisor,blocked_on_augmentation,Scanlonian Contractualism,metadata_only_until_prompt_exposed,long_case,Interpersonal relationship,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0081,81,daily_dilemmas,long_case,ai_advisor,Interpersonal relationship,Gauthierian Contractarianism,ai_advisor,blocked_on_augmentation,Gauthierian Contractarianism,metadata_only_until_prompt_exposed,long_case,Interpersonal relationship,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0082,82,expert_written_collab,expert_case,ai_agent,Bioethics & Healthcare,Aristotelian Virtue Ethics,ai_agent,blocked_on_augmentation,Aristotelian Virtue Ethics,metadata_only_until_prompt_exposed,expert_case,Bioethics & Healthcare,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0083,83,daily_dilemmas,long_case,ai_advisor,Sports,Kantian Deontology,ai_advisor,blocked_on_augmentation,Kantian Deontology,metadata_only_until_prompt_exposed,long_case,Sports,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0084,84,ai_risk_dilemmas,long_case,ai_agent,Education,Scanlonian Contractualism,ai_agent,blocked_on_augmentation,Scanlonian Contractualism,metadata_only_until_prompt_exposed,long_case,Education,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0085,85,expert_written_collab,expert_case,ai_agent,Bioethics & Healthcare,Gauthierian Contractarianism,ai_agent,blocked_on_augmentation,Gauthierian Contractarianism,metadata_only_until_prompt_exposed,expert_case,Bioethics & Healthcare,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0086,86,expert_written_collab,expert_case,ai_agent,,Kantian Deontology,ai_agent,blocked_on_augmentation,Kantian Deontology,metadata_only_until_prompt_exposed,expert_case,,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0087,87,ai_risk_dilemmas,long_case,ai_agent,Entertainment,Scanlonian Contractualism,ai_agent,blocked_on_augmentation,Scanlonian Contractualism,metadata_only_until_prompt_exposed,long_case,Entertainment,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0088,88,expert_written_collab,expert_case,ai_agent,,Scanlonian Contractualism,ai_agent,blocked_on_augmentation,Scanlonian Contractualism,metadata_only_until_prompt_exposed,expert_case,,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0089,89,ai_risk_dilemmas,long_case,ai_agent,Business & Workplace,Kantian Deontology,ai_agent,blocked_on_augmentation,Kantian Deontology,metadata_only_until_prompt_exposed,long_case,Business & Workplace,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0090,90,ai_risk_dilemmas,long_case,ai_agent,Education,Aristotelian Virtue Ethics,ai_agent,blocked_on_augmentation,Aristotelian Virtue Ethics,metadata_only_until_prompt_exposed,long_case,Education,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
morebench,morebench_theory,morebench_theory__0091,91,ai_risk_dilemmas,long_case,ai_agent,Business & Workplace,Scanlonian Contractualism,ai_agent,blocked_on_augmentation,Scanlonian Contractualism,metadata_only_until_prompt_exposed,long_case,Business & Workplace,,pending_gold_slice_validation,requires_fresh_generations,v1,2026-04-22
